datetime,value
2020-05-10 21:54:33,1.0
2020-05-11 00:33:09,0.0
2020-05-11 00:33:29,1.0
2020-05-11 01:24:31,0.0
2020-05-11 01:26:42,1.0
2020-05-11 07:53:06,0.0
2020-05-11 08:42:18,1.0
2020-05-11 10:26:23,0.0
2020-05-11 11:48:46,1.0
2020-05-11 12:39:58,0.0
2020-05-11 12:59:28,1.0
2020-05-11 13:39:50,0.0
2020-05-11 15:33:14,1.0
2020-05-11 22:23:10,0.0
2020-05-11 22:48:11,1.0
2020-05-12 01:15:37,0.0
2020-05-12 01:32:37,1.0
2020-05-12 04:14:23,0.0
2020-05-12 04:32:54,1.0
2020-05-12 07:49:31,0.0
2020-05-12 08:01:42,1.0
2020-05-12 08:31:33,0.0
2020-05-12 09:45:36,1.0
2020-05-12 11:27:09,0.0
2020-05-12 11:27:49,1.0
2020-05-12 11:53:10,0.0
2020-05-12 12:17:01,1.0
2020-05-12 12:46:02,0.0
2020-05-12 13:04:13,1.0
2020-05-12 16:07:00,0.0
2020-05-12 16:30:41,1.0
2020-05-12 21:28:42,0.0
2020-05-12 21:37:12,1.0
2020-05-12 22:04:43,0.0
2020-05-12 22:19:24,1.0
2020-05-12 23:30:17,0.0
2020-05-12 23:40:37,1.0
2020-05-13 04:12:28,0.0
2020-05-13 04:16:38,1.0
2020-05-13 16:44:07,0.0
2020-05-13 17:18:09,1.0
2020-05-13 22:40:11,0.0
2020-05-13 22:46:11,1.0
2020-05-14 00:04:15,0.0
2020-05-14 00:21:15,1.0
2020-05-14 01:26:48,0.0
2020-05-14 01:45:08,1.0
2020-05-14 07:30:51,0.0
2020-05-14 07:43:42,1.0
2020-05-14 08:25:33,0.0
2020-05-14 09:59:46,1.0
2020-05-14 21:43:23,0.0
2020-05-14 21:48:43,1.0
2020-05-14 22:33:05,0.0
2020-05-14 22:50:35,1.0
2020-05-14 23:32:37,0.0
2020-05-15 00:05:08,1.0
2020-05-15 17:40:29,0.0
2020-05-15 17:58:40,1.0
2020-05-15 18:23:41,0.0
2020-05-15 19:32:43,1.0
2020-05-15 23:41:23,0.0
2020-05-16 00:01:44,1.0
2020-05-16 01:43:58,0.0
2020-05-16 02:02:49,1.0
2020-05-16 04:48:15,0.0
2020-05-16 05:03:16,1.0
2020-05-16 11:01:50,0.0
2020-05-16 13:18:15,1.0
2020-05-16 18:57:58,0.0
2020-05-16 19:11:19,1.0
2020-05-16 19:40:30,0.0
2020-05-16 22:03:25,1.0
2020-05-16 23:08:58,0.0
2020-05-16 23:26:09,1.0
2020-05-17 00:05:50,0.0
2020-05-17 00:27:11,1.0
2020-05-17 03:00:26,0.0
2020-05-17 03:04:17,1.0
2020-05-17 04:25:30,0.0
2020-05-17 04:32:10,1.0
2020-05-17 08:52:20,0.0
2020-05-17 09:25:41,1.0
2020-05-17 14:00:52,0.0
2020-05-17 14:48:33,1.0
2020-05-17 22:11:10,0.0
2020-05-17 22:16:40,1.0
2020-05-17 23:26:12,0.0
2020-05-17 23:26:52,1.0
2020-05-17 23:54:53,0.0
2020-05-17 23:55:43,1.0
2020-05-18 01:09:06,0.0
2020-05-18 01:27:47,1.0
2020-05-18 03:20:32,0.0
2020-05-18 03:32:12,1.0
2020-05-18 07:36:01,0.0
2020-05-18 09:06:25,1.0
2020-05-18 12:30:13,0.0
2020-05-18 12:51:53,1.0
2020-05-18 21:30:33,0.0
2020-05-18 21:57:44,1.0
2020-05-19 00:24:59,0.0
2020-05-19 00:38:40,1.0
2020-05-19 01:39:42,0.0
2020-05-19 01:51:53,1.0
2020-05-19 03:32:26,0.0
2020-05-19 03:36:17,1.0
2020-05-19 07:05:04,0.0
2020-05-19 08:29:18,1.0
2020-05-19 17:07:08,0.0
2020-05-19 17:32:49,1.0
2020-05-19 17:58:00,0.0
2020-05-19 19:36:03,1.0
2020-05-19 22:23:10,0.0
2020-05-19 22:30:50,1.0
2020-05-20 00:03:54,0.0
2020-05-20 00:11:54,1.0
2020-05-20 01:15:36,0.0
2020-05-20 01:20:26,1.0
2020-05-20 06:54:20,0.0
2020-05-20 08:39:24,1.0
2020-05-20 09:06:15,0.0
2020-05-20 09:38:06,1.0
2020-05-20 11:52:11,0.0
2020-05-20 12:44:03,1.0
2020-05-20 22:41:06,0.0
2020-05-20 22:45:06,1.0
2020-05-20 23:45:48,0.0
2020-05-20 23:53:39,1.0
2020-05-21 00:45:10,0.0
2020-05-21 00:55:31,1.0
2020-05-21 04:33:19,0.0
2020-05-21 04:34:49,1.0
2020-05-21 11:55:26,0.0
2020-05-21 12:13:07,1.0
2020-05-21 17:42:19,0.0
2020-05-21 18:00:00,1.0
2020-05-21 18:49:52,0.0
2020-05-21 19:02:22,1.0
2020-05-21 19:41:04,0.0
2020-05-21 21:04:57,1.0
2020-05-21 22:20:49,0.0
2020-05-21 22:44:40,1.0
2020-05-22 00:51:45,0.0
2020-05-22 01:14:46,1.0
2020-05-22 03:46:22,0.0
2020-05-22 03:48:42,1.0
2020-05-22 07:04:19,0.0
2020-05-22 08:38:02,1.0
2020-05-22 10:54:38,0.0
2020-05-22 12:10:21,1.0
2020-05-22 23:15:46,0.0
2020-05-22 23:40:27,1.0
2020-05-23 00:33:09,0.0
2020-05-23 00:47:49,1.0
2020-05-23 01:13:30,0.0
2020-05-23 01:22:21,1.0
2020-05-23 02:31:13,0.0
2020-05-23 02:47:24,1.0
2020-05-23 04:56:49,0.0
2020-05-23 04:59:59,1.0
2020-05-23 10:29:41,0.0
2020-05-23 10:44:12,1.0
2020-05-23 22:26:49,0.0
2020-05-23 22:37:50,1.0
2020-05-23 23:42:22,0.0
2020-05-23 23:42:52,1.0
2020-05-24 00:24:14,0.0
2020-05-24 00:24:44,1.0
2020-05-24 01:06:16,0.0
2020-05-24 01:16:26,1.0
2020-05-24 03:10:40,0.0
2020-05-24 03:20:50,1.0
2020-05-24 06:54:38,0.0
2020-05-24 07:54:51,1.0
2020-05-24 08:19:52,0.0
2020-05-24 08:20:02,1.0
2020-05-24 11:46:40,0.0
2020-05-24 11:49:40,1.0
2020-05-24 14:21:36,0.0
2020-05-24 14:48:57,1.0
2020-05-24 19:20:18,0.0
2020-05-24 19:21:38,1.0
2020-05-24 23:23:07,0.0
2020-05-24 23:35:18,1.0
2020-05-25 00:15:59,0.0
2020-05-25 00:26:29,1.0
2020-05-25 01:59:33,0.0
2020-05-25 02:15:34,1.0
2020-05-25 22:31:39,0.0
2020-05-25 22:55:30,1.0
2020-05-26 01:25:06,0.0
2020-05-26 01:33:06,1.0
2020-05-26 02:45:49,0.0
2020-05-26 02:55:59,1.0
2020-05-26 05:47:36,0.0
2020-05-26 07:33:10,1.0
2020-05-26 08:39:32,0.0
2020-05-26 15:30:08,1.0
2020-05-26 16:29:40,0.0
2020-05-26 16:44:41,1.0
2020-05-26 21:37:03,0.0
2020-05-26 21:56:24,1.0
2020-05-26 22:42:45,0.0
2020-05-26 22:44:16,1.0
2020-05-26 23:09:17,0.0
2020-05-26 23:14:57,1.0
2020-05-27 00:38:30,0.0
2020-05-27 00:58:11,1.0
2020-05-27 03:50:27,0.0
2020-05-27 03:50:57,1.0
2020-05-27 11:10:24,0.0
2020-05-27 11:26:14,1.0
2020-05-27 12:35:27,0.0
2020-05-27 14:27:41,1.0
2020-05-27 16:48:37,0.0
2020-05-27 18:51:02,1.0
2020-05-27 19:36:23,0.0
2020-05-27 21:25:37,1.0
2020-05-27 21:55:29,0.0
2020-05-27 22:06:19,1.0
2020-05-27 23:07:01,0.0
2020-05-27 23:24:32,1.0
2020-05-28 00:19:34,0.0
2020-05-28 00:41:15,1.0
2020-05-28 02:07:19,0.0
2020-05-28 02:24:39,1.0
2020-05-28 03:58:03,0.0
2020-05-28 03:58:43,1.0
2020-05-28 06:11:28,0.0
2020-05-28 09:37:16,1.0
2020-05-28 13:28:45,0.0
2020-05-28 13:35:45,1.0
2020-05-28 15:16:09,0.0
2020-05-28 17:14:33,1.0
2020-05-28 21:57:44,0.0
2020-05-28 22:16:05,1.0
2020-05-28 23:16:07,0.0
2020-05-28 23:30:17,1.0
2020-05-29 02:20:14,0.0
2020-05-29 02:25:54,1.0
2020-05-29 04:06:58,0.0
2020-05-29 04:14:38,1.0
2020-05-29 09:45:31,0.0
2020-05-29 09:47:11,1.0
2020-05-29 12:42:38,0.0
2020-05-29 13:32:10,1.0
2020-05-29 15:53:45,0.0
2020-05-29 17:05:28,1.0
2020-05-29 17:36:39,0.0
2020-05-29 17:50:30,1.0
2020-05-29 18:20:01,0.0
2020-05-29 18:35:12,1.0
2020-05-29 19:07:43,0.0
2020-05-29 20:46:17,1.0
2020-05-30 00:18:55,0.0
2020-05-30 00:23:15,1.0
2020-05-30 01:43:18,0.0
2020-05-30 02:06:49,1.0
2020-05-30 09:21:16,0.0
2020-05-30 09:37:36,1.0
2020-05-30 10:02:37,0.0
2020-05-30 10:25:18,1.0
2020-05-30 12:15:52,0.0
2020-05-30 12:20:23,1.0
2020-05-30 12:50:24,0.0
2020-05-30 13:04:54,1.0
2020-05-30 16:04:31,0.0
2020-05-30 17:09:54,1.0
2020-05-30 17:34:45,0.0
2020-05-30 19:05:48,1.0
2020-05-30 19:31:09,0.0
2020-05-30 19:38:59,1.0
2020-05-30 20:06:41,0.0
2020-05-30 20:11:01,1.0
2020-05-30 20:38:52,0.0
2020-05-30 21:01:02,1.0
2020-05-30 21:27:33,0.0
2020-05-31 05:33:12,1.0
2020-05-31 05:58:03,0.0
2020-05-31 07:14:36,1.0
2020-05-31 08:10:38,0.0
2020-05-31 08:15:28,1.0
2020-05-31 08:41:29,0.0
2020-05-31 09:20:01,1.0
2020-05-31 09:53:02,0.0
2020-05-31 09:55:42,1.0
2020-05-31 10:35:34,0.0
2020-05-31 11:04:45,1.0
2020-05-31 11:30:26,0.0
2020-05-31 11:36:56,1.0
2020-05-31 12:02:27,0.0
2020-05-31 12:50:19,1.0
2020-05-31 13:15:29,0.0
2020-05-31 14:00:41,1.0
2020-05-31 14:26:22,0.0
2020-05-31 14:36:23,1.0
2020-05-31 15:02:04,0.0
2020-05-31 16:19:07,1.0
2020-05-31 17:39:50,0.0
2020-05-31 17:49:30,1.0
2020-05-31 18:18:11,0.0
2020-05-31 18:23:11,1.0
2020-05-31 18:48:22,0.0
2020-05-31 20:00:14,1.0
2020-05-31 20:42:36,0.0
2020-05-31 22:17:20,1.0
2020-05-31 22:43:41,0.0
