datetime,value
2020-05-01 06:18:02,5.92000007629395
2020-05-01 06:48:25,6.42000007629395
2020-05-01 07:31:22,6.92000007629395
2020-05-01 09:59:55,6.42000007629395
2020-05-01 15:16:35,6.92000007629395
2020-05-02 04:20:19,7.42000007629395
2020-05-02 05:21:50,7.92000007629395
2020-05-02 06:19:05,8.4399995803833
2020-05-02 06:31:49,8.96000003814697
2020-05-02 07:58:49,9.47999954223633
2020-05-02 08:44:19,10.0
2020-05-02 08:47:09,9.47999954223633
2020-05-02 09:00:15,10.0
2020-05-02 09:02:28,10.5100002288818
2020-05-02 09:14:46,10.0
2020-05-02 09:35:35,10.5100002288818
2020-05-02 10:18:50,11.0200004577637
2020-05-02 10:47:20,11.5299997329712
2020-05-02 11:19:26,12.039999961853
2020-05-02 11:41:58,11.5299997329712
2020-05-02 11:44:36,12.039999961853
2020-05-02 11:47:04,12.5500001907349
2020-05-02 11:48:59,13.0500001907349
2020-05-02 11:57:08,13.5500001907349
2020-05-02 12:00:50,13.0500001907349
2020-05-02 12:04:37,12.5500001907349
2020-05-02 12:11:00,12.039999961853
2020-05-02 12:46:20,12.5500001907349
2020-05-02 12:47:33,13.0500001907349
2020-05-02 12:49:12,13.5500001907349
2020-05-02 12:50:49,14.0500001907349
2020-05-02 12:55:02,13.5500001907349
2020-05-02 12:55:54,13.0500001907349
2020-05-02 13:02:56,12.5500001907349
2020-05-02 13:04:34,13.0500001907349
2020-05-02 13:06:24,13.5500001907349
2020-05-02 13:07:23,14.0500001907349
2020-05-02 13:08:08,14.5500001907349
2020-05-02 13:08:59,15.0699996948242
2020-05-02 13:10:09,14.5500001907349
2020-05-02 13:14:30,14.0500001907349
2020-05-02 13:15:02,13.5500001907349
2020-05-02 13:17:28,13.0500001907349
2020-05-02 13:25:27,13.5500001907349
2020-05-02 13:28:06,13.0500001907349
2020-05-02 13:37:38,13.5500001907349
2020-05-02 13:39:06,14.0500001907349
2020-05-02 13:40:18,14.5500001907349
2020-05-02 13:47:08,14.0500001907349
2020-05-02 13:56:17,14.5500001907349
2020-05-02 14:00:10,15.0699996948242
2020-05-02 14:02:24,14.5500001907349
2020-05-02 14:03:16,14.0500001907349
2020-05-02 14:05:29,14.5500001907349
2020-05-02 14:11:24,15.0699996948242
2020-05-02 14:13:55,14.5500001907349
2020-05-02 14:15:34,15.0699996948242
2020-05-02 14:24:00,14.5500001907349
2020-05-02 14:26:33,14.0500001907349
2020-05-02 14:30:26,13.5500001907349
2020-05-02 14:51:44,13.0500001907349
2020-05-02 15:49:23,12.5500001907349
2020-05-02 16:06:07,12.039999961853
2020-05-02 17:09:38,11.5299997329712
2020-05-02 17:40:40,11.0200004577637
2020-05-02 17:55:21,10.5100002288818
2020-05-02 18:12:33,10.0
2020-05-02 19:56:59,9.47999954223633
2020-05-02 21:15:36,8.96000003814697
2020-05-02 23:44:34,8.4399995803833
2020-05-03 00:52:48,7.92000007629395
2020-05-03 04:40:42,8.4399995803833
2020-05-03 04:58:45,8.96000003814697
2020-05-03 05:22:49,9.47999954223633
2020-05-03 05:43:12,10.0
2020-05-03 06:00:34,10.5100002288818
2020-05-03 06:14:59,11.0200004577637
2020-05-03 06:52:00,11.5299997329712
2020-05-03 07:27:56,12.039999961853
2020-05-03 07:57:56,12.5500001907349
2020-05-03 08:03:56,13.0500001907349
2020-05-03 09:10:44,13.5500001907349
2020-05-03 09:13:22,14.0500001907349
2020-05-03 09:44:14,13.5500001907349
2020-05-03 09:48:55,13.0500001907349
2020-05-03 09:57:28,12.5500001907349
2020-05-03 10:01:22,12.039999961853
2020-05-03 10:08:11,11.5299997329712
2020-05-03 10:13:00,11.0200004577637
2020-05-03 10:22:33,10.5100002288818
2020-05-03 10:28:10,10.0
2020-05-03 10:44:46,9.47999954223633
2020-05-03 11:02:12,10.0
2020-05-03 11:07:12,10.5100002288818
2020-05-03 11:10:17,11.0200004577637
2020-05-03 11:12:27,11.5299997329712
2020-05-03 11:32:39,12.039999961853
2020-05-03 11:43:49,11.5299997329712
2020-05-03 11:55:44,12.039999961853
2020-05-03 12:00:58,11.5299997329712
2020-05-03 12:11:39,12.039999961853
2020-05-03 12:46:05,11.5299997329712
2020-05-03 12:49:02,11.0200004577637
2020-05-03 12:56:01,10.5100002288818
2020-05-03 13:13:41,11.0200004577637
2020-05-03 13:38:09,11.5299997329712
2020-05-03 14:00:03,11.0200004577637
2020-05-03 14:01:54,10.5100002288818
2020-05-03 14:03:52,10.0
2020-05-03 14:07:56,9.47999954223633
2020-05-03 14:12:45,8.96000003814697
2020-05-03 14:18:11,8.4399995803833
2020-05-03 15:18:14,8.96000003814697
2020-05-03 15:47:47,9.47999954223633
2020-05-03 19:05:49,8.96000003814697
2020-05-03 19:24:16,8.4399995803833
2020-05-03 20:38:35,7.92000007629395
2020-05-03 20:44:41,7.42000007629395
2020-05-03 20:52:40,6.92000007629395
2020-05-03 23:24:40,6.42000007629395
2020-05-03 23:48:20,5.92000007629395
2020-05-04 00:47:48,5.40999984741211
2020-05-04 01:37:15,4.90000009536743
2020-05-04 01:49:39,4.38000011444092
2020-05-04 01:57:42,3.85999989509583
2020-05-04 02:59:16,4.38000011444092
2020-05-04 03:17:45,4.90000009536743
2020-05-04 03:36:19,5.40999984741211
2020-05-04 03:52:34,5.92000007629395
2020-05-04 04:09:10,6.42000007629395
2020-05-04 04:32:19,6.92000007629395
2020-05-04 04:44:43,7.42000007629395
2020-05-04 04:53:47,7.92000007629395
2020-05-04 05:08:22,8.4399995803833
2020-05-04 05:11:37,8.96000003814697
2020-05-04 05:13:06,9.47999954223633
2020-05-04 05:18:43,8.96000003814697
2020-05-04 05:59:16,9.47999954223633
2020-05-04 06:06:37,10.0
2020-05-04 06:55:19,10.5100002288818
2020-05-04 07:14:30,11.0200004577637
2020-05-04 07:20:28,11.5299997329712
2020-05-04 07:28:41,11.0200004577637
2020-05-04 08:08:00,11.5299997329712
2020-05-04 08:43:33,12.039999961853
2020-05-04 08:46:55,12.5500001907349
2020-05-04 08:51:40,12.039999961853
2020-05-04 09:06:56,11.5299997329712
2020-05-04 09:09:16,11.0200004577637
2020-05-04 09:10:07,10.5100002288818
2020-05-04 09:11:26,10.0
2020-05-04 09:14:47,9.47999954223633
2020-05-04 09:15:20,8.96000003814697
2020-05-04 09:16:05,8.4399995803833
2020-05-04 09:18:44,7.92000007629395
2020-05-04 09:26:16,7.42000007629395
2020-05-04 09:28:54,6.92000007629395
2020-05-04 09:31:56,6.42000007629395
2020-05-04 09:34:59,5.92000007629395
2020-05-04 09:37:21,5.40999984741211
2020-05-04 09:41:26,4.90000009536743
2020-05-04 10:07:06,5.40999984741211
2020-05-04 10:18:44,5.92000007629395
2020-05-04 11:26:56,5.40999984741211
2020-05-04 11:37:50,4.90000009536743
2020-05-04 12:20:53,4.38000011444092
2020-05-04 13:15:50,4.90000009536743
2020-05-04 14:01:10,5.40999984741211
2020-05-04 14:22:58,4.90000009536743
2020-05-04 15:53:37,4.38000011444092
2020-05-04 16:54:15,3.85999989509583
2020-05-04 18:01:48,3.33999991416931
2020-05-04 18:38:42,2.83999991416931
2020-05-05 00:20:25,3.33999991416931
2020-05-05 04:18:13,3.85999989509583
2020-05-05 04:51:56,4.38000011444092
2020-05-05 05:17:17,4.90000009536743
2020-05-05 06:18:31,5.40999984741211
2020-05-05 07:02:06,5.92000007629395
2020-05-05 07:26:39,6.42000007629395
2020-05-05 08:33:06,6.92000007629395
2020-05-05 08:58:46,7.42000007629395
2020-05-05 09:11:25,7.92000007629395
2020-05-05 09:21:59,8.4399995803833
2020-05-05 09:33:15,8.96000003814697
2020-05-05 09:51:30,9.47999954223633
2020-05-05 10:23:04,10.0
2020-05-05 10:51:41,10.5100002288818
2020-05-05 11:07:28,11.0200004577637
2020-05-05 12:41:41,11.5299997329712
2020-05-05 13:56:11,12.039999961853
2020-05-05 14:22:05,11.5299997329712
2020-05-05 14:47:52,12.039999961853
2020-05-05 14:59:09,11.5299997329712
2020-05-05 16:10:22,11.0200004577637
2020-05-05 16:38:07,10.5100002288818
2020-05-05 17:13:55,10.0
2020-05-05 17:41:11,9.47999954223633
2020-05-05 18:20:16,8.96000003814697
2020-05-05 18:48:25,8.4399995803833
2020-05-05 19:10:58,7.92000007629395
2020-05-05 21:53:49,7.42000007629395
2020-05-06 00:18:36,6.92000007629395
2020-05-06 01:16:57,6.42000007629395
2020-05-06 04:00:08,6.92000007629395
2020-05-06 04:46:56,7.42000007629395
2020-05-06 05:02:21,7.92000007629395
2020-05-06 05:25:49,8.4399995803833
2020-05-06 05:47:44,8.96000003814697
2020-05-06 06:04:42,9.47999954223633
2020-05-06 06:08:22,10.0
2020-05-06 06:44:17,10.5100002288818
2020-05-06 07:17:34,11.0200004577637
2020-05-06 08:50:30,11.5299997329712
2020-05-06 08:59:24,12.039999961853
2020-05-06 09:30:10,11.5299997329712
2020-05-06 09:50:38,12.039999961853
2020-05-06 10:56:46,12.5500001907349
2020-05-06 11:39:29,13.0500001907349
2020-05-06 11:43:11,13.5500001907349
2020-05-06 11:46:08,14.0500001907349
2020-05-06 11:51:01,14.5500001907349
2020-05-06 11:53:49,14.0500001907349
2020-05-06 11:59:15,14.5500001907349
2020-05-06 12:05:50,15.0699996948242
2020-05-06 12:17:04,14.5500001907349
2020-05-06 12:21:06,15.0699996948242
2020-05-06 12:23:02,15.5699996948242
2020-05-06 12:27:55,15.0699996948242
2020-05-06 12:43:13,15.5699996948242
2020-05-06 12:44:54,16.0900001525879
2020-05-06 12:47:16,15.5699996948242
2020-05-06 12:53:00,16.0900001525879
2020-05-06 12:56:32,15.5699996948242
2020-05-06 13:19:19,15.0699996948242
2020-05-06 13:27:00,14.5500001907349
2020-05-06 13:42:00,14.0500001907349
2020-05-06 14:56:09,13.5500001907349
2020-05-06 15:09:30,13.0500001907349
2020-05-06 15:10:29,12.5500001907349
2020-05-06 15:11:47,12.039999961853
2020-05-06 15:15:11,11.5299997329712
2020-05-06 15:28:07,11.0200004577637
2020-05-06 15:38:57,10.5100002288818
2020-05-06 15:45:54,10.0
2020-05-06 16:08:17,10.5100002288818
2020-05-06 16:39:59,10.0
2020-05-06 17:00:07,9.47999954223633
2020-05-06 17:57:44,10.0
2020-05-06 19:18:08,9.47999954223633
2020-05-06 19:41:40,8.96000003814697
2020-05-06 19:47:06,8.4399995803833
2020-05-06 21:27:10,7.92000007629395
2020-05-06 22:07:26,7.42000007629395
2020-05-06 22:56:45,6.92000007629395
2020-05-06 23:28:59,6.42000007629395
2020-05-06 23:52:10,5.92000007629395
2020-05-07 00:33:53,5.40999984741211
2020-05-07 01:14:23,4.90000009536743
2020-05-07 02:20:59,4.38000011444092
2020-05-07 03:53:38,4.90000009536743
2020-05-07 04:16:38,5.40999984741211
2020-05-07 05:09:28,5.92000007629395
2020-05-07 05:26:09,6.42000007629395
2020-05-07 05:53:17,6.92000007629395
2020-05-07 06:39:48,7.42000007629395
2020-05-07 07:08:40,7.92000007629395
2020-05-07 07:22:28,8.4399995803833
2020-05-07 08:16:53,8.96000003814697
2020-05-07 09:02:05,9.47999954223633
2020-05-07 09:18:29,10.0
2020-05-07 09:29:06,9.47999954223633
2020-05-07 09:37:46,10.0
2020-05-07 09:56:07,10.5100002288818
2020-05-07 10:58:08,11.0200004577637
2020-05-07 11:27:44,10.5100002288818
2020-05-07 11:32:10,11.0200004577637
2020-05-07 12:16:41,11.5299997329712
2020-05-07 12:33:46,11.0200004577637
2020-05-07 13:25:10,11.5299997329712
2020-05-07 13:50:06,11.0200004577637
2020-05-07 14:53:38,11.5299997329712
2020-05-07 17:23:47,11.0200004577637
2020-05-07 17:58:08,10.5100002288818
2020-05-07 18:00:35,10.0
2020-05-07 18:03:26,9.47999954223633
2020-05-07 18:21:56,8.96000003814697
2020-05-07 18:40:49,8.4399995803833
2020-05-07 20:04:40,7.92000007629395
2020-05-07 20:48:43,7.42000007629395
2020-05-07 21:30:08,6.92000007629395
2020-05-07 22:34:20,6.42000007629395
2020-05-08 00:06:34,5.92000007629395
2020-05-08 01:18:28,5.40999984741211
2020-05-08 02:51:49,5.92000007629395
2020-05-08 03:12:51,6.42000007629395
2020-05-08 03:35:16,6.92000007629395
2020-05-08 04:05:31,7.42000007629395
2020-05-08 04:25:26,7.92000007629395
2020-05-08 04:39:14,8.4399995803833
2020-05-08 04:52:39,8.96000003814697
2020-05-08 05:10:01,9.47999954223633
2020-05-08 05:31:00,10.0
2020-05-08 05:57:08,10.5100002288818
2020-05-08 06:47:39,11.0200004577637
2020-05-08 06:51:11,10.5100002288818
2020-05-08 06:59:26,11.0200004577637
2020-05-08 07:13:39,11.5299997329712
2020-05-08 07:43:09,11.0200004577637
2020-05-08 07:50:47,11.5299997329712
2020-05-08 07:54:41,11.0200004577637
2020-05-08 08:14:04,10.5100002288818
2020-05-08 08:23:28,11.0200004577637
2020-05-08 08:37:27,10.5100002288818
2020-05-08 09:11:43,11.0200004577637
2020-05-08 09:29:14,11.5299997329712
2020-05-08 09:39:51,12.039999961853
2020-05-08 09:47:57,12.5500001907349
2020-05-08 10:04:04,13.0500001907349
2020-05-08 10:05:50,13.5500001907349
2020-05-08 10:52:29,14.0500001907349
2020-05-08 11:30:07,14.5500001907349
2020-05-08 11:31:22,14.0500001907349
2020-05-08 11:39:46,14.5500001907349
2020-05-08 12:16:29,14.0500001907349
2020-05-08 12:24:22,14.5500001907349
2020-05-08 12:37:27,15.0699996948242
2020-05-08 12:46:06,14.5500001907349
2020-05-08 13:00:56,15.0699996948242
2020-05-08 13:10:46,14.5500001907349
2020-05-08 13:22:50,15.0699996948242
2020-05-08 13:30:02,14.5500001907349
2020-05-08 13:36:24,14.0500001907349
2020-05-08 13:49:34,14.5500001907349
2020-05-08 13:55:05,15.0699996948242
2020-05-08 14:05:56,14.5500001907349
2020-05-08 14:16:32,14.0500001907349
2020-05-08 15:22:38,13.5500001907349
2020-05-08 17:25:13,13.0500001907349
2020-05-08 18:07:27,12.5500001907349
2020-05-08 18:59:36,12.039999961853
2020-05-08 19:34:32,11.5299997329712
2020-05-08 20:14:32,11.0200004577637
2020-05-08 20:49:06,10.5100002288818
2020-05-08 21:42:47,10.0
2020-05-08 22:17:08,9.47999954223633
2020-05-08 22:59:13,8.96000003814697
2020-05-08 23:19:21,8.4399995803833
2020-05-08 23:38:37,7.92000007629395
2020-05-08 23:51:14,7.42000007629395
2020-05-09 00:14:12,6.92000007629395
2020-05-09 00:46:08,6.42000007629395
2020-05-09 01:44:05,5.92000007629395
2020-05-09 03:52:47,6.42000007629395
2020-05-09 04:12:53,6.92000007629395
2020-05-09 04:45:59,7.42000007629395
2020-05-09 05:08:04,7.92000007629395
2020-05-09 05:47:29,8.4399995803833
2020-05-09 06:09:30,8.96000003814697
2020-05-09 06:18:56,9.47999954223633
2020-05-09 06:23:14,8.96000003814697
2020-05-09 06:49:11,9.47999954223633
2020-05-09 07:25:03,10.0
2020-05-09 07:39:00,10.5100002288818
2020-05-09 08:10:16,10.0
2020-05-09 08:17:15,10.5100002288818
2020-05-09 09:39:19,11.0200004577637
2020-05-09 10:13:12,11.5299997329712
2020-05-09 10:17:45,12.039999961853
