datetime,2020-05_lgh1_CO2_livingroom,2020-05_lgh1_light_livingroom,2020-05_lgh1_rh_livingroom,2020-05_lgh1_temp_livingroom,2020-05_lgh1_temp_outdoor,occupancy
2020-05-04 03:30:00,571.3600158691405,,,,5.66499996185303,
2020-05-04 04:00:00,552.960021972656,,,23.9599990844727,6.42000007629395,
2020-05-04 04:30:00,589.3600006103516,87.0400009155273,34.0,,7.42000007629395,
2020-05-04 05:00:00,604.1600138346356,82.21600036621092,33.5,23.8400001525879,8.959999799728394,
2020-05-04 05:30:00,621.279998779297,87.6416670481363,,,9.47999954223633,
2020-05-04 06:00:00,642.880004882812,85.89777798122822,33.42857142857143,,10.0,
2020-05-04 06:30:00,634.7520019531248,112.29714202880858,33.6,,10.5100002288818,
2020-05-04 07:00:00,610.133321126302,150.8266632080079,,,11.190000216166199,
2020-05-04 07:30:00,,173.84470546946812,33.333333333333336,23.9400005340576,,
2020-05-04 08:00:00,,191.11578850997125,,,11.5299997329712,
2020-05-04 08:30:00,610.880004882812,216.3952941894533,32.0,,12.210000038146967,
2020-05-04 09:00:00,598.5066731770834,85.23692263089696,31.666666666666668,,9.219999980926515,
2020-05-04 09:30:00,623.3600158691405,45.857142857142854,33.0,,5.66250002384186,
2020-05-04 10:00:00,618.880004882812,89.12000020345045,,24.0400009155273,5.66499996185303,
2020-05-04 10:30:00,618.5600179036456,62.59333356221513,33.666666666666664,24.21000003814695,,
2020-05-04 11:00:00,662.026672363281,,,24.420000076293952,5.40999984741211,
2020-05-04 11:30:00,622.1866658528644,,33.0,,4.90000009536743,
2020-05-04 12:00:00,,,,24.3799991607666,4.38000011444092,
2020-05-04 12:30:00,613.760009765625,33.666666666666664,,,,
2020-05-04 13:00:00,,59.0,,,4.90000009536743,
2020-05-04 13:30:00,624.0,124.01263026187297,34.0,,,
2020-05-04 14:00:00,606.8800048828125,85.32499980926512,33.4,24.4799995422363,5.1549999713897705,
2020-05-04 14:30:00,559.4880004882813,86.11157869037828,31.8,24.5299997329712,,
2020-05-04 15:00:00,585.6533304850262,30.0,32.0,,,
2020-05-04 15:30:00,583.893330891927,25.0,30.0,24.5299997329712,4.38000011444092,
2020-05-04 16:00:00,517.2480041503904,5.0,,24.3799991607666,,
2020-05-04 16:30:00,552.5333353678385,,30.545454545454547,24.3100004196167,3.85999989509583,1.0
2020-05-04 17:00:00,572.799987792969,,32.0,24.579999923706065,,
2020-05-04 17:30:00,540.7999877929685,,30.0,24.840000152587898,,
2020-05-04 18:00:00,504.2560058593748,,29.333333333333332,24.7999992370605,3.33999991416931,
2020-05-04 18:30:00,490.24000040690095,,28.428571428571427,,2.83999991416931,0.0
2020-05-04 19:00:00,532.800018310547,,,24.6800003051758,,1.0
2020-05-04 19:30:00,536.480010986328,,,24.5799999237061,,0.0
2020-05-04 20:00:00,574.1600189208984,,,,,1.0
2020-05-04 20:30:00,700.4266662597656,,29.0,,,
2020-05-04 21:00:00,656.1777886284722,,28.428571428571427,24.6800003051758,,
2020-05-04 21:30:00,582.506652832031,,27.333333333333332,24.5799999237061,,
2020-05-04 22:00:00,565.4399820963544,,,,,
2020-05-04 22:30:00,,,,,,1.0
2020-05-04 23:00:00,557.2266845703124,,,24.4799995422363,,
2020-05-04 23:30:00,550.719970703125,,,,,
2020-05-05 00:00:00,567.3600158691405,,,,3.33999991416931,
2020-05-05 00:30:00,561.919982910156,,27.5,,,
2020-05-05 01:00:00,553.8133138020834,,,24.3799991607666,,
2020-05-05 01:30:00,560.0,,,24.2600002288818,,
2020-05-05 02:00:00,560.8320068359376,,,,,0.0
2020-05-05 02:30:00,582.8571428571428,,27.5,,,1.0
2020-05-05 03:00:00,,,,,,
2020-05-05 03:30:00,554.880004882812,,,24.1599998474121,,
2020-05-05 04:00:00,566.719970703125,,,,3.85999989509583,
2020-05-05 04:30:00,579.840026855469,,27.5,,4.38000011444092,
2020-05-05 05:00:00,596.7999877929685,60.0,28.333333333333332,24.2600002288818,4.90000009536743,
2020-05-05 05:30:00,604.3733317057291,39.666666666666664,29.0,,,
2020-05-05 06:00:00,636.1600138346356,34.0,,,5.40999984741211,
2020-05-05 06:30:00,629.8239990234376,45.714285714285715,,,,
2020-05-05 07:00:00,545.2799857003348,68.77777777777777,,24.10999965667725,6.17000007629395,
2020-05-05 07:30:00,531.0400034586588,63.42857142857143,30.454545454545453,23.9599990844727,,1.0
2020-05-05 08:00:00,547.3600006103518,62.57142857142857,,24.0599994659424,,
2020-05-05 08:30:00,600.0533243815104,98.7800006866454,30.5,,7.17000007629395,
2020-05-05 09:00:00,612.1599934895834,129.0079986572266,,,8.179999828338625,
2020-05-05 09:30:00,592.7999877929685,180.1119995117188,,,9.21999979019165,
2020-05-05 10:00:00,599.1466674804686,154.57142857142858,,,10.0,
2020-05-05 10:30:00,,129.85332997639983,29.0,,10.5100002288818,
2020-05-05 11:00:00,624.960021972656,96.51000022888182,30.0,,11.0200004577637,
2020-05-05 11:30:00,559.0000076293944,71.0,29.0,23.899999618530302,,
2020-05-05 12:00:00,483.6000061035155,174.47555499606668,28.0,23.7399997711182,,0.0
2020-05-05 12:30:00,458.8800048828125,163.5466681586371,27.0,,11.5299997329712,1.0
2020-05-05 13:00:00,453.760009765625,144.76999664306652,25.8,23.8400001525879,,1.0
2020-05-05 13:30:00,,209.90518471046732,,,12.039999961853,0.0
2020-05-05 14:00:00,496.8800048828123,180.22079864501956,24.5,,11.5299997329712,
2020-05-05 14:30:00,564.2133382161459,115.51999950408928,,23.9400005340576,11.7849998474121,1.0
2020-05-05 15:00:00,595.2000122070314,59.5,24.0,24.0400009155273,,
2020-05-05 15:30:00,596.7999877929685,32.0,,,,
2020-05-05 16:00:00,545.7919921875,22.0,23.333333333333332,23.89000034332275,11.0200004577637,
2020-05-05 16:30:00,489.0400009155275,12.0,,23.6899995803833,10.5100002288818,0.0
2020-05-05 17:00:00,470.50666300455737,0.0,24.5,,10.0,1.0
2020-05-05 17:30:00,,,24.444444444444443,23.7399997711182,9.47999954223633,0.0
2020-05-05 18:00:00,468.90666707356763,,,23.6399993896484,8.96000003814697,1.0
2020-05-05 18:30:00,468.3200073242185,,,23.4700002670288,8.4399995803833,0.0
2020-05-05 19:00:00,491.84001159667946,,23.4,,7.92000007629395,
2020-05-05 19:30:00,513.6800079345703,,23.6,,,1.0
2020-05-05 20:00:00,593.8285696847098,,24.5,23.5200004577637,,
2020-05-05 20:30:00,677.760003662109,,30.0,23.6399993896484,,
2020-05-05 21:00:00,639.3600006103516,,28.666666666666668,23.5200004577637,,
2020-05-05 21:30:00,606.1866658528644,,28.5,,7.42000007629395,0.0
2020-05-05 22:00:00,602.4533081054686,,,,,1.0
2020-05-05 22:30:00,592.3200073242185,,,,,
2020-05-05 23:00:00,,,,,,
2020-05-05 23:30:00,591.8399963378905,,,23.6200008392334,,
2020-05-06 00:00:00,586.880004882812,,,,6.92000007629395,
2020-05-06 00:30:00,594.4000244140625,,,,,1.0
2020-05-06 01:00:00,579.8399861653646,,28.333333333333332,,6.42000007629395,
2020-05-06 01:30:00,590.8800048828125,,,,,
2020-05-06 02:00:00,578.8800048828125,,,,,
2020-05-06 02:30:00,590.933329264323,,,,,
2020-05-06 03:00:00,603.6114240373881,,28.5,,,
2020-05-06 03:30:00,591.2533365885416,,27.4,,,
2020-05-06 04:00:00,,,,,6.92000007629395,1.0
2020-05-06 04:30:00,614.1866658528646,69.38000011444092,28.0,,7.42000007629395,
2020-05-06 05:00:00,605.7066650390624,97.6,27.5,,8.179999828338625,
2020-05-06 05:30:00,663.3142700195312,80.22400054931632,26.285714285714285,,8.96000003814697,
2020-05-06 06:00:00,630.719970703125,83.22400054931632,26.04,,9.739999771118164,
2020-05-06 06:30:00,,141.39499759674075,25.90909090909091,23.5200004577637,10.5100002288818,
2020-05-06 07:00:00,629.546651204427,135.18666458129883,26.0,,11.0200004577637,
2020-05-06 07:30:00,574.9333292643228,121.45142800467343,24.4,23.4200000762939,,
2020-05-06 08:00:00,498.133341471354,119.6159980773926,23.333333333333332,,,0.0
2020-05-06 08:30:00,464.8533325195313,152.36571339198522,,,11.7849998474121,
2020-05-06 09:00:00,470.3999938964845,112.68444400363495,22.5,23.5400009155273,,
2020-05-06 09:30:00,575.8000030517578,151.1127249977806,31.22222222222222,,11.7849998474121,1.0
2020-05-06 10:00:00,631.3600158691405,134.394998550415,29.0,,,
2020-05-06 10:30:00,639.2960083007813,142.58666356404626,29.5,,12.5500001907349,
2020-05-06 11:00:00,,118.69333394368466,28.166666666666668,,,
2020-05-06 11:30:00,646.8800048828125,172.779998779297,26.0,23.6599998474121,13.966666857401568,
2020-05-06 12:00:00,623.3599853515625,278.1236322576351,26.0,,15.06599979400634,
2020-05-06 12:30:00,622.8800048828125,406.2933375040689,25.941176470588236,23.8100004196167,15.777999877929679,
2020-05-06 13:00:00,627.8399963378905,354.52413282723256,,24.0299997329712,14.80999994277955,
2020-05-06 13:30:00,,76.60800018310546,,24.1800003051758,14.0500001907349,
2020-05-06 14:00:00,627.8399963378905,147.81263130589537,24.4,,,
2020-05-06 14:30:00,,64.50666681925455,,,13.5500001907349,
2020-05-06 15:00:00,611.840026855469,19.166666666666668,,24.0299997329712,12.038000106811541,
2020-05-06 15:30:00,572.0959960937498,20.0,25.0,24.0799999237061,10.2550001144409,
2020-05-06 16:00:00,560.0640014648437,34.0,,,10.5100002288818,
2020-05-06 16:30:00,589.3866678873696,10.666666666666666,,24.1800003051758,10.0,
2020-05-06 17:00:00,585.1733398437497,,26.0,24.2800006866455,9.47999954223633,
2020-05-06 17:30:00,539.8755527072483,,,,10.0,
2020-05-06 18:00:00,606.3200073242188,,,24.1800003051758,,
2020-05-06 18:30:00,636.799987792969,,,24.0799999237061,,
2020-05-06 19:00:00,624.0,,,,9.47999954223633,
2020-05-06 19:30:00,632.7999877929685,,,,8.699999809265137,
2020-05-06 20:00:00,612.799987792969,,,,,
2020-05-06 20:30:00,627.2640014648438,,26.0,24.1800003051758,,
2020-05-06 21:00:00,628.8533325195311,,26.0,24.2800006866455,7.92000007629395,
2020-05-06 21:30:00,584.5333455403646,,,24.1800003051758,,
2020-05-06 22:00:00,554.8800048828125,,,24.0799999237061,7.42000007629395,1.0
2020-05-06 22:30:00,,,24.5,,6.92000007629395,
2020-05-06 23:00:00,560.0,,24.5,,6.42000007629395,0.0
2020-05-06 23:30:00,555.0933227539064,,24.4,,5.92000007629395,1.0
2020-05-07 00:00:00,561.17333984375,,,23.9799995422363,,
2020-05-07 00:30:00,551.8400115966797,,23.428571428571427,,5.40999984741211,
2020-05-07 01:00:00,576.0,,,,4.90000009536743,
2020-05-07 01:30:00,560.960021972656,,22.5,,,
2020-05-07 02:00:00,550.8800048828125,,22.333333333333332,,4.38000011444092,0.0
2020-05-07 02:30:00,587.8399963378903,,22.5,,,1.0
2020-05-07 03:00:00,614.6488850911459,,22.5,,,
2020-05-07 03:30:00,576.8533325195314,,,,4.90000009536743,
2020-05-07 04:00:00,599.786641438802,52.5,23.0,,5.40999984741211,
2020-05-07 04:30:00,611.1360107421876,88.0400009155273,22.4,,,
2020-05-07 05:00:00,,,22.666666666666668,,6.17000007629395,
2020-05-07 05:30:00,576.8228585379464,,22.428571428571427,24.05000019073485,6.92000007629395,
2020-05-07 06:00:00,557.546671549479,84.0,22.5,23.8499994277954,,
2020-05-07 06:30:00,587.3599853515625,84.0,,,7.42000007629395,
2020-05-07 07:00:00,600.8533528645834,,,,8.179999828338625,
2020-05-07 07:30:00,608.3199768066405,75.24615419827968,,,,
2020-05-07 08:00:00,612.799987792969,96.14857046944758,,,8.96000003814697,
2020-05-07 08:30:00,643.4285627092632,97.8651849252206,22.571428571428573,23.8999996185303,,
2020-05-07 09:00:00,564.0228620256696,113.92333285013837,21.5,23.7999992370605,9.653333028157553,
2020-05-07 09:30:00,506.88000488281244,151.0,20.5,23.6800003051758,10.2550001144409,
2020-05-07 10:00:00,524.3200022379557,157.45777553982214,,23.5799999237061,,
2020-05-07 10:30:00,578.4960083007812,180.816000366211,,,11.0200004577637,
2020-05-07 11:00:00,588.1600036621093,163.53999710083025,21.5,,10.5100002288818,
2020-05-07 11:30:00,608.3200073242185,162.01999664306652,21.5,,11.0200004577637,
2020-05-07 12:00:00,548.4800033569334,169.02222188313812,20.8,23.6800003051758,11.5299997329712,
2020-05-07 12:30:00,472.53332519531267,158.24888610839855,,23.5799999237061,11.0200004577637,
2020-05-07 13:00:00,466.8800048828125,232.07303917926308,,23.4799995422363,11.5299997329712,
2020-05-07 13:30:00,449.920013427734,166.51999982198083,,,11.0200004577637,
2020-05-07 14:00:00,,73.0,18.666666666666668,,,
2020-05-07 14:30:00,,120.64000034332267,,,11.5299997329712,
2020-05-07 15:00:00,,77.14285714285714,,23.5799999237061,,
2020-05-07 15:30:00,,36.0,19.076923076923077,,,
2020-05-07 16:00:00,484.3999938964845,26.0,20.666666666666668,23.4466660817464,,
2020-05-07 16:30:00,497.44000244140625,16.0,20.333333333333332,,,
2020-05-07 17:00:00,479.3600006103515,0.0,21.0,,11.0200004577637,
2020-05-07 17:30:00,595.0133412679036,,20.5,,10.5100002288818,
2020-05-07 18:00:00,632.2133280436196,,22.5,23.5799999237061,9.479999860127768,
2020-05-07 18:30:00,635.840026855469,,23.5,,8.4399995803833,
2020-05-07 19:00:00,621.2266642252604,,23.5,23.6800003051758,,
2020-05-07 19:30:00,632.7466634114584,,,23.840000152587898,,
2020-05-07 20:00:00,615.3066507975259,,,23.7999992370605,7.92000007629395,
2020-05-07 20:30:00,590.9119995117186,,,,7.42000007629395,
2020-05-07 21:00:00,,,,,,0.0
2020-05-07 21:30:00,575.893351236979,,23.5,,6.92000007629395,1.0
2020-05-07 22:00:00,564.799987792969,,23.666666666666668,,,
2020-05-07 22:30:00,568.960021972656,,24.6,,6.42000007629395,
2020-05-07 23:00:00,580.799987792969,,,,,
2020-05-07 23:30:00,575.1466674804686,,24.5,,,
2020-05-08 00:00:00,571.8399861653646,,,,5.92000007629395,0.0
2020-05-08 00:30:00,576.2560058593748,,26.058823529411764,,,1.0
2020-05-08 01:00:00,573.279998779297,,26.0,,5.40999984741211,
2020-05-08 01:30:00,584.853312174479,,,,,
2020-05-08 02:00:00,576.7999877929685,,27.666666666666668,,,
2020-05-08 02:30:00,576.960001627604,,,,5.92000007629395,
2020-05-08 03:00:00,564.799987792969,,,,6.42000007629395,
2020-05-08 03:30:00,571.8399963378905,,,,6.92000007629395,
2020-05-08 04:00:00,,,,,7.67000007629395,
2020-05-08 04:30:00,573.546671549479,103.040000915527,,,8.699999809265137,
2020-05-08 05:00:00,608.831994628906,105.40000057220442,28.5,23.6800003051758,9.47999954223633,
2020-05-08 05:30:00,607.0857020786831,82.24923119178183,29.714285714285715,23.546666463216166,10.2550001144409,
2020-05-08 06:00:00,622.4000244140625,92.37333424886064,30.0,,,
2020-05-08 06:30:00,634.8800048828125,,31.625,,10.850000381469734,
2020-05-08 07:00:00,651.840026855469,106.0,,,11.5299997329712,
2020-05-08 07:30:00,625.8133341471354,,34.0,23.6800003051758,11.190000216166199,
2020-05-08 08:00:00,600.0,98.45714351109079,,23.7800006866455,10.76500034332275,
2020-05-08 08:30:00,600.6399943033854,122.68666648864739,,23.8999996185303,10.5100002288818,
2020-05-08 09:00:00,623.3600158691405,102.07499980926508,,24.0,11.27500009536745,
2020-05-08 09:30:00,627.840026855469,133.47454521872777,33.42857142857143,24.1000003814697,12.29500007629395,
2020-05-08 10:00:00,618.8800048828125,153.4559994506836,31.666666666666668,,13.3000001907349,
2020-05-08 10:30:00,584.9599990844727,145.83090868863192,29.5,23.92999935150145,14.0500001907349,
2020-05-08 11:00:00,498.8159973144532,165.88190351213734,,23.7600002288818,,0.0
2020-05-08 11:30:00,464.959991455078,193.759999593099,,23.6599998474121,14.383333524068235,
2020-05-08 12:00:00,453.760009765625,244.26222144232855,28.0,,14.3000001907349,
2020-05-08 12:30:00,,323.1150002479553,27.0,23.8100004196167,14.80999994277955,
2020-05-08 13:00:00,,501.7199992304262,,23.9799995422363,14.896666526794434,1.0
2020-05-08 13:30:00,,444.79999752044677,25.666666666666668,24.0799999237061,14.555000066757225,1.0
2020-05-08 14:00:00,441.920013427734,383.54857090541293,,24.23000049591065,14.3000001907349,0.0
2020-05-08 14:30:00,453.760009765625,90.02500057220456,,,,
2020-05-08 15:00:00,,70.0,,24.1800003051758,13.5500001907349,
2020-05-08 15:30:00,,59.0,,24.0299997329712,,
2020-05-08 16:00:00,,38.0,,23.8799991607666,,
2020-05-08 16:30:00,464.0,18.0,26.333333333333332,23.8100004196167,,
2020-05-08 17:00:00,535.4311184353298,3.3333333333333335,28.0,24.0299997329712,13.0500001907349,1.0
2020-05-08 17:30:00,582.6399993896484,,27.0,,,
2020-05-08 18:00:00,565.9200134277345,,27.5,23.92999935150145,12.5500001907349,
2020-05-08 18:30:00,517.8666687011716,,25.8,23.71000003814695,12.039999961853,
2020-05-08 19:00:00,472.0,,,23.5599994659424,,0.0
2020-05-08 19:30:00,452.80000305175747,,,23.4599990844727,11.5299997329712,
2020-05-08 20:00:00,,,,23.5599994659424,11.0200004577637,
2020-05-08 20:30:00,457.5999959309897,,,23.6599998474121,10.5100002288818,
2020-05-08 21:00:00,480.25599975585936,,,23.5599994659424,,1.0
2020-05-08 21:30:00,531.199991861979,,26.333333333333332,23.4599990844727,10.0,
2020-05-08 22:00:00,559.893330891927,,,23.3400001525879,9.47999954223633,
2020-05-08 22:30:00,541.760009765625,,,23.4400005340576,8.96000003814697,0.0
2020-05-08 23:00:00,555.840026855469,,,23.5400009155273,8.4399995803833,1.0
2020-05-08 23:30:00,544.960021972656,,,,7.67000007629395,1.0
2020-05-09 00:00:00,561.9200134277345,,25.8,23.6599998474121,6.92000007629395,
2020-05-09 00:30:00,580.799987792969,,26.0,,6.42000007629395,
2020-05-09 01:00:00,568.853332519531,,24.0,,,
2020-05-09 01:30:00,556.7999877929685,,24.5,,5.92000007629395,0.0
2020-05-09 02:00:00,558.3999938964845,,24.5,,,1.0
2020-05-09 02:30:00,565.546651204427,,24.5,,,
2020-05-09 03:00:00,589.9200134277345,,25.0,23.71000003814695,,
2020-05-09 03:30:00,568.3200073242185,,24.333333333333332,,6.42000007629395,
2020-05-09 04:00:00,556.47998046875,,,,6.92000007629395,1.0
2020-05-09 04:30:00,,,23.428571428571427,,7.42000007629395,
2020-05-09 05:00:00,539.519999186198,10.0,,23.5599994659424,7.92000007629395,
2020-05-09 05:30:00,540.320007324219,,,,8.4399995803833,
2020-05-09 06:00:00,600.7999979654946,116.62399978637684,24.4,23.6599998474121,9.133333206176758,
2020-05-09 06:30:00,577.0133361816406,81.85846182016218,25.0,23.509999275207548,9.47999954223633,
2020-05-09 07:00:00,612.9828578404018,131.18666330973318,24.0,23.5599994659424,10.0,
2020-05-09 07:30:00,595.6000061035157,133.1733322143555,,23.6599998474121,10.5100002288818,
2020-05-09 08:00:00,539.885716029576,101.76999969482415,23.444444444444443,23.6100001335144,10.2550001144409,
2020-05-09 08:30:00,480.8533325195313,89.68000030517572,,23.3400001525879,,1.0
2020-05-09 09:00:00,502.9942844935826,,22.5,23.490000724792452,,1.0
2020-05-09 09:30:00,570.240010579427,102.0,23.5,23.71000003814695,11.0200004577637,
2020-05-09 10:00:00,599.2319946289062,125.013333638509,22.5,,11.7849998474121,
2020-05-09 10:30:00,652.3428693498882,120.5199989318847,,,11.5299997329712,
2020-05-09 11:00:00,657.920013427734,129.68000030517567,22.333333333333332,,,
2020-05-09 11:30:00,592.0914132254464,172.5321751470151,21.333333333333332,23.60999965667725,12.29500007629395,
2020-05-09 12:00:00,499.039998372396,301.4620666503907,,,12.8000001907349,0.0
2020-05-09 12:30:00,456.0,433.8086945906929,20.0,23.71000003814695,13.450000190734901,
2020-05-09 13:00:00,446.82667032877606,628.6811375209263,,24.02500009536745,13.200000190734901,
2020-05-09 13:30:00,435.8399963378905,585.0694796913549,,24.340000152587898,12.418750047683726,
2020-05-09 14:00:00,476.41600341796885,620.8182843889509,19.0,24.65500020980835,12.1420000076294,1.0
2020-05-09 14:30:00,559.0755547417534,123.09454623135647,25.210526315789473,24.9200000762939,10.510000228881834,
2020-05-09 15:00:00,491.6799964904784,,23.357142857142858,24.7000001271566,9.21999979019165,0.0
2020-05-09 15:30:00,460.799987792969,61.0,20.5,24.254999637603774,9.21999979019165,1.0
2020-05-09 16:00:00,,40.333333333333336,20.5,23.9599990844727,8.4399995803833,
2020-05-09 16:30:00,474.880004882812,20.0,20.0,,7.92000007629395,
2020-05-09 17:00:00,499.840003967285,5.0,20.5,23.8400001525879,,
2020-05-09 17:30:00,542.2628522600445,,20.6,23.9400005340576,7.42000007629395,
2020-05-09 18:00:00,591.6000061035155,,21.666666666666668,23.8400001525879,6.67000007629395,
2020-05-09 18:30:00,595.5199890136718,,23.333333333333332,23.9400005340576,,
2020-05-09 19:00:00,605.4400024414062,,23.5,,5.92000007629395,
2020-05-09 19:30:00,643.9466756184896,,23.5,24.0400009155273,,
2020-05-09 20:00:00,620.7999877929685,,23.5,24.1599998474121,,
2020-05-09 20:30:00,,,24.0,,5.40999984741211,
2020-05-09 21:00:00,601.919982910156,,,24.2600002288818,,
2020-05-09 21:30:00,631.8399963378905,,24.666666666666668,,,
2020-05-09 22:00:00,641.9733276367186,,,24.3600006103516,,
2020-05-09 22:30:00,593.8133138020834,,,24.2600002288818,,
2020-05-09 23:00:00,571.840026855469,,,24.1599998474121,,
2020-05-09 23:30:00,560.960021972656,,26.333333333333332,,,1.0
2020-05-10 00:00:00,580.3200073242185,,27.666666666666668,,,
2020-05-10 00:30:00,581.1199951171873,,,,,
2020-05-10 01:00:00,551.8399963378905,,29.0,,,
2020-05-10 01:30:00,543.8720092773438,,,,6.17000007629395,
2020-05-10 02:00:00,547.8399963378905,,30.0,,6.92000007629395,
2020-05-10 02:30:00,549.0560180664063,,,24.0599994659424,7.42000007629395,
2020-05-10 03:00:00,546.8800048828125,,30.666666666666668,,,1.0
2020-05-10 03:30:00,551.1466674804686,,,,7.92000007629395,
2020-05-10 04:00:00,549.760009765625,,32.2,,,
2020-05-10 04:30:00,557.279998779297,,,,8.4399995803833,
2020-05-10 05:00:00,,,,23.9599990844727,9.21999979019165,
2020-05-10 05:30:00,546.560012817383,,31.666666666666668,23.8400001525879,10.2550001144409,
2020-05-10 06:00:00,575.5200093587238,102.0,32.2,,11.530000050862634,
2020-05-10 06:30:00,591.6800170898438,110.34666697184234,31.5,23.6899995803833,12.5500001907349,
2020-05-10 07:00:00,552.8228672572544,136.1399974822999,,,13.3000001907349,
2020-05-10 07:30:00,611.2355550130209,161.7527257745917,31.6,,14.0500001907349,
2020-05-10 08:00:00,512.4799995422362,181.416000366211,29.5,23.077142987932486,14.80999994277955,0.0
2020-05-10 08:30:00,454.18667602539034,170.87555355495894,32.0,21.654117696425487,15.3199996948242,1.0
2020-05-10 09:00:00,477.760009765625,169.58857182094036,33.666666666666664,21.7649998664856,14.5500001907349,
2020-05-10 09:30:00,528.7314278738837,195.33538348858184,35.4,22.26999974250795,15.0699996948242,
2020-05-10 10:00:00,588.3200073242185,222.1661547147311,,22.920000076293952,15.829999923706051,
2020-05-10 10:30:00,603.9466756184894,83.53052641216077,36.0,23.1800003051758,15.5699996948242,
2020-05-10 11:00:00,620.799987792969,110.78727236661044,35.0,23.340000152587898,,
2020-05-10 11:30:00,576.7466566297742,151.5119979858399,34.55555555555556,23.44999980926515,15.0699996948242,
2020-05-10 12:00:00,609.8133138020834,208.805924874765,37.0,23.5,,
2020-05-10 12:30:00,608.960021972656,68.75500011444088,36.5,,14.5500001907349,
2020-05-10 13:00:00,598.719970703125,40.0,,23.6000003814697,13.8000001907349,
2020-05-10 13:30:00,608.960021972656,67.8850002288818,37.666666666666664,,12.8000001907349,
2020-05-10 14:00:00,614.826680501302,48.125,40.0,,,
2020-05-10 14:30:00,611.8399963378905,6.6,41.0,23.7000007629395,12.039999961853,
2020-05-10 15:00:00,597.760009765625,5.0,42.0,,,
2020-05-10 15:30:00,688.0581720525569,3.3333333333333335,42.5,23.86999988555905,11.5299997329712,
2020-05-10 16:00:00,660.2239990234374,,,,11.0200004577637,
2020-05-10 16:30:00,614.8000030517578,,41.5,,,
2020-05-10 17:00:00,612.2666625976564,,40.5,24.0200004577637,8.961428506033757,
2020-05-10 17:30:00,594.8800048828125,,38.45454545454545,24.1200008392334,6.42000007629395,
2020-05-10 18:00:00,518.5200004577637,,34.5,24.2399997711182,5.40999984741211,
2020-05-10 18:30:00,462.87999725341797,,33.4,,4.640000104904175,1.0
2020-05-10 19:00:00,479.1466674804687,,32.0,24.1399993896484,3.85999989509583,
2020-05-10 19:30:00,478.50666300455737,,31.666666666666668,23.9700002670288,3.08999991416931,
2020-05-10 20:00:00,567.1679992675779,,34.6,23.8199996948242,2.30999994277954,1.0
2020-05-10 20:30:00,615.1466674804686,,32.75,23.9200000762939,1.80999994277954,
2020-05-10 21:00:00,580.586669921875,,31.666666666666668,,1.29999995231628,
2020-05-10 21:30:00,563.8399963378905,,30.77777777777778,,,0.0
2020-05-10 22:00:00,581.760009765625,,30.5,,,1.0
2020-05-10 22:30:00,563.8399963378905,,29.333333333333332,,,
2020-05-10 23:00:00,552.959991455078,,,,,
2020-05-10 23:30:00,561.6640014648438,,,,,
2020-05-11 00:00:00,561.8133341471354,,28.4,,,
2020-05-11 00:30:00,570.4000091552732,,28.5,,,1.0
2020-05-11 01:00:00,573.2266642252604,,27.5,,,
2020-05-11 01:30:00,555.840026855469,,27.4,23.8199996948242,,1.0
2020-05-11 02:00:00,564.2666625976564,,26.0,,0.790000021457672,
2020-05-11 02:30:00,,,26.0,23.7199993133545,,
2020-05-11 03:00:00,599.8719970703124,,26.0,23.6000003814697,,
2020-05-11 03:30:00,578.8800048828125,,25.666666666666668,,,
2020-05-11 04:00:00,580.320007324219,5.714285714285714,24.4,,1.29999995231628,
2020-05-11 04:30:00,613.9200134277344,60.00266672770182,24.5,23.7000007629395,1.80999994277954,
2020-05-11 05:00:00,586.8800048828124,86.883749961853,23.428571428571427,23.6000003814697,1.55499994754791,
2020-05-11 05:30:00,639.1466674804686,90.83826048477832,,23.7000007629395,2.05999994277954,
2020-05-11 06:00:00,644.586690266927,102.31555543122461,,,2.55999994277954,
2020-05-11 06:30:00,648.5333319769966,102.17263151469976,22.88888888888889,23.8199996948242,3.08999991416931,
2020-05-11 07:00:00,636.47998046875,95.22315778230362,,23.9400005340576,3.1733332475026437,
2020-05-11 07:30:00,578.6879943847655,107.42545387961641,21.25,23.78999996185305,3.85999989509583,
2020-05-11 08:00:00,486.82667032877606,90.73454492742366,19.272727272727273,23.6399993896484,4.38000011444092,0.0
2020-05-11 08:30:00,521.4400075276692,97.12470559512865,18.533333333333335,,5.1549999713897705,1.0
2020-05-11 09:00:00,497.2160034179686,112.34666697184237,17.0,23.7399997711182,5.1549999713897705,
2020-05-11 09:30:00,492.63999938964827,116.55692115196815,16.6,,5.7500000000000036,
2020-05-11 10:00:00,504.731432233538,134.2799987792969,15.5,23.579999923706048,6.42000007629395,
2020-05-11 10:30:00,456.959991455078,147.80571528843475,,,,0.0
2020-05-11 11:00:00,453.759994506836,147.811666170756,15.5,,7.17000007629395,
2020-05-11 11:30:00,491.30666605631495,177.4990481422062,15.833333333333334,23.6200008392334,7.17000007629395,
2020-05-11 12:00:00,560.9279968261718,271.8225002288819,17.0,23.7399997711182,7.42000007629395,1.0
2020-05-11 12:30:00,487.893330891927,219.14555507236057,16.333333333333332,23.8400001525879,7.42000007629395,0.0
2020-05-11 13:00:00,464.0,402.9527256705544,,23.9400005340576,7.673333326975508,1.0
2020-05-11 13:30:00,453.760009765625,373.276734488351,,24.0400009155273,8.335999870300295,0.0
